id,name,category,description,calories,protein,carbs,fat,fiber,vitamins,minerals,source,frida_id,is_active
frida-13,"Bladselleri  rå",andre,"Bladselleri  rå fra Frida DTU database",23.34,0.75,1.89,0.17,,"{""A"":2.83,""D"":0,""E"":0.2,""B1"":0,""B2"":0.075,""B3"":0.45,""B6"":0.09,""Folate"":6,""C"":9}","{""sodium"":62,""potassium"":318,""calcium"":57,""magnesium"":8,""iron"":0.4,""zinc"":0.1,""selenium"":0.05,""phosphor"":30}",frida_dtu,13,true
frida-14,"Blomkål  uspecificeret  rå",grøntsager,"Blomkål  uspecificeret  rå fra Frida DTU database",27.77,2.43,1.89,0.4,,"{""A"":6.67,""D"":0,""E"":0.2,""B1"":0,""B2"":0.073,""B3"":0.6,""B6"":0.145,""Folate"":32,""C"":76.78}","{""sodium"":17,""potassium"":286,""calcium"":24,""magnesium"":13,""iron"":0.4,""zinc"":0.26,""selenium"":0.5,""phosphor"":48}",frida_dtu,14,true
frida-17,"Broccoli  rå",grøntsager,"Broccoli  rå fra Frida DTU database",35.19,3.55,2.07,0.24,,"{""A"":88.83,""D"":0,""E"":1.45,""B1"":0,""B2"":0.11,""B3"":0.57,""B6"":0.223,""Folate"":239,""C"":116.69}","{""sodium"":12,""potassium"":389,""calcium"":44,""magnesium"":21,""iron"":0.7,""zinc"":0.42,""selenium"":2.44,""phosphor"":78}",frida_dtu,17,true
frida-20,"Voksbønner  rå",bælgfrugter,"Voksbønner  rå fra Frida DTU database",35,2.1,3.5,0.2,,"{""A"":9.17,""D"":0,""E"":0.45,""B1"":0,""B2"":0.125,""B3"":0.6,""B6"":0.1,""Folate"":8,""C"":21}","{""sodium"":6,""potassium"":209,""calcium"":45,""magnesium"":27,""iron"":1.1,""zinc"":0.4,""selenium"":0.5,""phosphor"":38}",frida_dtu,20,true
frida-21,"Citron  rå",andre,"Citron  rå fra Frida DTU database",44.2,0.5,3.11,1.1,,"{""A"":3.33,""D"":0,""E"":0.8,""B1"":0,""B2"":0.03,""B3"":0.2,""B6"":0.06,""Folate"":7,""C"":49}","{""sodium"":3,""potassium"":175,""calcium"":35,""magnesium"":9,""iron"":0.08,""zinc"":0.13,""selenium"":0.12,""phosphor"":21}",frida_dtu,21,true
frida-22,"Dild  rå",andre,"Dild  rå fra Frida DTU database",47.8,3.46,4.9,1.12,,"{""A"":997.06,""D"":0,""E"":1.7,""B1"":0,""B2"":0.43,""B3"":2.4,""B6"":0.3,""Folate"":41,""C"":70}","{""sodium"":27,""potassium"":647,""calcium"":202,""magnesium"":28,""iron"":5.5,""zinc"":1.8,""selenium"":2.7,""phosphor"":52}",frida_dtu,22,true
frida-23,"Grønkål  rå",grøntsager,"Grønkål  rå fra Frida DTU database",60.32,5,2.01,1.15,,"{""A"":841.67,""D"":0,""E"":5.4,""B1"":0,""B2"":0.29,""B3"":2.8,""B6"":0.35,""Folate"":44,""C"":169}","{""sodium"":35,""potassium"":264,""calcium"":219,""magnesium"":20,""iron"":2,""zinc"":0.62,""selenium"":2.1,""phosphor"":74}",frida_dtu,23,true
frida-24,"Gulerod  uspec.  rå",grøntsager,"Gulerod  uspec.  rå fra Frida DTU database",36.13,0.69,6.17,,,"{""A"":1631.67,""D"":0,""E"":0.55,""B1"":0,""B2"":0.033,""B3"":1,""B6"":0.119,""Folate"":15,""C"":7.01}","{""sodium"":66,""potassium"":286,""calcium"":25,""magnesium"":10,""iron"":0.24,""zinc"":0.19,""selenium"":0.1,""phosphor"":33}",frida_dtu,24,true
frida-25,"Hornfisk  rå",fisk,"Hornfisk  rå fra Frida DTU database",106.87,19.48,,3.22,,"{""A"":3.1,""D"":5.16,""E"":0.76,""B1"":7.7,""B2"":0.105,""B3"":7.1,""B6"":0.405,""Folate"":1,""C"":0.43}","{""sodium"":62,""potassium"":301,""calcium"":79,""magnesium"":23,""iron"":0.61,""zinc"":2.72,""selenium"":29.5,""phosphor"":213}",frida_dtu,25,true
frida-26,"Hvidkål  rå",grøntsager,"Hvidkål  rå fra Frida DTU database",32,1.23,4.4,0.2,,"{""A"":5.83,""D"":0,""E"":0.02,""B1"":0,""B2"":0.036,""B3"":0.4,""B6"":0.156,""Folate"":77,""C"":45.75}","{""sodium"":6,""potassium"":240,""calcium"":51,""magnesium"":11,""iron"":0.31,""zinc"":0,""selenium"":0.77,""phosphor"":30}",frida_dtu,26,true
frida-27,"Hyben  rå",andre,"Hyben  rå fra Frida DTU database",79.02,0.6,14.14,0.5,,"{""A"":1900,""D"":0,""B1"":0,""B2"":0.07,""B3"":0.5,""B6"":0.05,""C"":840}","{""sodium"":24,""potassium"":410,""calcium"":184,""magnesium"":28,""iron"":0.2,""zinc"":0.92,""selenium"":0,""phosphor"":35}",frida_dtu,27,true
frida-28,"Hyldebær  rå",frugt,"Hyldebær  rå fra Frida DTU database",67.14,0.66,6.52,0.5,,"{""A"":54.22,""D"":0,""E"":1,""B1"":0,""B2"":0.06,""B3"":1.7,""B6"":0.18,""Folate"":17,""C"":29}","{""sodium"":8,""potassium"":321,""calcium"":47,""magnesium"":32,""iron"":0.9,""zinc"":0.21,""selenium"":0.6,""phosphor"":56}",frida_dtu,28,true
frida-30,"Laks  atlantisk  vild  rå",fisk,"Laks  atlantisk  vild  rå fra Frida DTU database",158.88,18,,7.46,,"{""A"":15,""D"":30,""E"":1.3,""B1"":6.2,""B2"":0.1,""B3"":6,""B6"":0.975,""Folate"":4,""C"":1}","{""sodium"":57,""potassium"":330,""calcium"":20,""magnesium"":24,""iron"":0.8,""zinc"":1.04,""selenium"":32.16,""phosphor"":200}",frida_dtu,30,true
frida-31,"Majskolbe  rå",andre,"Majskolbe  rå fra Frida DTU database",90.6,3.7,23.7,1.8,,"{""A"":7.83,""D"":0,""E"":0.8,""B1"":0,""B2"":0.08,""B3"":1.8,""B6"":0.16,""Folate"":27,""C"":6.8}","{""sodium"":3,""potassium"":306,""calcium"":4,""magnesium"":39,""iron"":0.6,""zinc"":1.4,""selenium"":4,""phosphor"":170}",frida_dtu,31,true
frida-32,"Kærnemælk",mejeriprodukter,"Kærnemælk fra Frida DTU database",36.08,3.4,3.71,0.5,,"{""A"":4.33,""D"":0.08,""E"":0.01,""B1"":0.2,""B2"":0.159,""B3"":0.09,""B6"":0.041,""Folate"":2,""C"":0.3}","{""sodium"":44,""potassium"":156,""calcium"":121,""magnesium"":12,""iron"":0.02,""zinc"":0.41,""selenium"":1.61,""phosphor"":92}",frida_dtu,32,true
frida-33,"Letmælk  konventionel (ikke-økologisk)",mejeriprodukter,"Letmælk  konventionel (ikke-økologisk) fra Frida DTU database",47.51,3.51,4.71,1.59,,"{""A"":15,""D"":0.02,""E"":0.03,""B1"":0.438,""B2"":0.174,""B3"":0.09,""B6"":0.049,""Folate"":11.5,""C"":1.3}","{""sodium"":43,""potassium"":153,""calcium"":121,""magnesium"":12,""iron"":0,""zinc"":0,""selenium"":1.54,""phosphor"":96}",frida_dtu,33,true
frida-34,"Makrel  rå",fisk,"Makrel  rå fra Frida DTU database",187.34,17.83,,12.89,,"{""A"":31.87,""D"":8,""E"":0.51,""B1"":11.4,""B2"":0.3,""B3"":8.55,""B6"":0.505,""Folate"":3,""C"":0.18}","{""sodium"":105,""potassium"":315,""calcium"":15,""magnesium"":24,""iron"":0.78,""zinc"":0.94,""selenium"":36,""phosphor"":196}",frida_dtu,34,true
frida-35,"Mandel  rå",kød,"Mandel  rå fra Frida DTU database",606.4,21.24,6.55,52,,"{""A"":0,""D"":0,""E"":23.35,""B1"":0,""B2"":0.939,""B3"":1.88,""B6"":0.128,""Folate"":76.05,""C"":0.8}","{""sodium"":1,""potassium"":730,""calcium"":257,""magnesium"":264,""iron"":3.4,""zinc"":3.3,""selenium"":2.15,""phosphor"":489}",frida_dtu,35,true
frida-36,"Vandmelon  rå",kød,"Vandmelon  rå fra Frida DTU database",33.03,0.8,6.5,0.1,,"{""A"":3.33,""D"":0,""E"":0.05,""B1"":0,""B2"":0.02,""B3"":0.18,""B6"":0.045,""Folate"":2,""C"":11.3}","{""sodium"":7,""potassium"":146,""calcium"":4,""magnesium"":8,""iron"":0.3,""zinc"":0.1,""selenium"":0,""phosphor"":20}",frida_dtu,36,true
frida-37,"Peberfrugt  grøn  rå",frugt,"Peberfrugt  grøn  rå fra Frida DTU database",21.75,0.9,2.59,0.27,,"{""A"":27.83,""D"":0,""E"":0.55,""B1"":0,""B2"":0.025,""B3"":0.6,""B6"":0.19,""Folate"":8,""C"":104.05}","{""sodium"":6,""potassium"":187,""calcium"":9,""magnesium"":11,""iron"":0.35,""zinc"":0.11,""selenium"":0.1,""phosphor"":27}",frida_dtu,37,true
frida-38,"Peberfrugt  rød  rå",frugt,"Peberfrugt  rød  rå fra Frida DTU database",31.46,0.92,5.24,0.1,,"{""A"":211.67,""D"":0,""E"":2.26,""B1"":0,""B2"":0.076,""B3"":0.98,""B6"":0.43,""Folate"":23,""C"":161.52}","{""sodium"":0,""potassium"":239,""calcium"":7,""magnesium"":12,""iron"":0.32,""zinc"":0.13,""selenium"":0.14,""phosphor"":25}",frida_dtu,38,true
frida-39,"Radise  rå",andre,"Radise  rå fra Frida DTU database",11.5,0.8,1.26,0.1,,"{""A"":2.5,""D"":0,""E"":0.01,""B1"":0,""B2"":0.04,""B3"":0.25,""B6"":0.06,""Folate"":18,""C"":33}","{""sodium"":25,""potassium"":249,""calcium"":35,""magnesium"":9,""iron"":0.6,""zinc"":0.32,""selenium"":0.1,""phosphor"":24}",frida_dtu,39,true
frida-40,"Ribs  rå",andre,"Ribs  rå fra Frida DTU database",63.24,1.32,7.06,1.7,,"{""A"":3.5,""D"":0,""E"":0.8,""B1"":0,""B2"":0.02,""B3"":0.3,""B6"":0.045,""Folate"":15,""C"":49}","{""sodium"":3,""potassium"":262,""calcium"":31,""magnesium"":11,""iron"":0.65,""zinc"":0.18,""selenium"":0,""phosphor"":51}",frida_dtu,40,true
frida-41,"Rosenkål  uspec.  rå",grøntsager,"Rosenkål  uspec.  rå fra Frida DTU database",53.09,4.54,4.16,0.52,,"{""A"":36.67,""D"":0,""E"":0.9,""B1"":0,""B2"":0.16,""B3"":0.8,""B6"":0.28,""Folate"":45,""C"":119}","{""sodium"":8,""potassium"":483,""calcium"":23,""magnesium"":24,""iron"":0.9,""zinc"":0.43,""selenium"":1.1,""phosphor"":84}",frida_dtu,41,true
frida-43,"Rødbede  rå",andre,"Rødbede  rå fra Frida DTU database",52.04,1.69,9.73,0.25,,"{""A"":1.17,""D"":0,""E"":0.08,""B1"":0,""B2"":0.045,""B3"":0.2,""B6"":0.05,""Folate"":69,""C"":8}","{""sodium"":43,""potassium"":330,""calcium"":28,""magnesium"":15,""iron"":0.6,""zinc"":0.73,""selenium"":0.2,""phosphor"":36}",frida_dtu,43,true
frida-44,"Rødkål  rå",grøntsager,"Rødkål  rå fra Frida DTU database",31.58,1.51,3.88,0.2,,"{""A"":4.17,""D"":0,""E"":0.07,""B1"":0,""B2"":0.05,""B3"":1,""B6"":0.15,""Folate"":23,""C"":60}","{""sodium"":10,""potassium"":292,""calcium"":44,""magnesium"":14,""iron"":0.45,""zinc"":0.19,""selenium"":1,""phosphor"":34}",frida_dtu,44,true
frida-45,"Rødspætte  rå",fisk,"Rødspætte  rå fra Frida DTU database",85.4,17.3,,1.8,,"{""A"":0,""D"":1,""E"":1.02,""B1"":1.7,""B2"":0.15,""B3"":2.9,""B6"":0.17,""Folate"":5,""C"":0.18}","{""sodium"":80,""potassium"":322,""calcium"":29,""magnesium"":21,""iron"":0.12,""zinc"":0.5,""selenium"":32,""phosphor"":172}",frida_dtu,45,true
frida-46,"Selleri  rod  rå",andre,"Selleri  rod  rå fra Frida DTU database",34.31,1.76,2.07,0.32,,"{""A"":5,""D"":0,""E"":0.8,""B1"":0,""B2"":0.14,""B3"":1,""B6"":0.2,""Folate"":6,""C"":11}","{""sodium"":20,""potassium"":442,""calcium"":42,""magnesium"":14,""iron"":0.8,""zinc"":0.37,""selenium"":0.2,""phosphor"":74}",frida_dtu,46,true
frida-47,"Sild  marineret",fisk,"Sild  marineret fra Frida DTU database",271.55,11.93,20.9,16.03,,"{""A"":12.66,""D"":9.04,""E"":1.6,""B1"":7.356,""B2"":0.17,""B3"":2.5,""Folate"":1.8,""C"":0}","{""sodium"":1180,""potassium"":44,""calcium"":30,""magnesium"":6,""iron"":0.92,""zinc"":0.64,""selenium"":19,""phosphor"":52}",frida_dtu,47,true
frida-48,"Sild  rå",fisk,"Sild  rå fra Frida DTU database",189.79,16.2,,13.89,,"{""A"":13.8,""D"":11.02,""E"":0.6,""B1"":12.5,""B2"":0.225,""B3"":4,""B6"":0,""Folate"":3,""C"":0}","{""sodium"":90,""potassium"":317,""calcium"":34,""magnesium"":27,""iron"":0.73,""zinc"":1.18,""selenium"":24.5,""phosphor"":200}",frida_dtu,48,true
frida-49,"Spidskål  rå",grøntsager,"Spidskål  rå fra Frida DTU database",26.64,2.05,0.83,0.28,,"{""A"":3.33,""D"":0,""E"":0.15,""B1"":0,""B3"":0.3,""B6"":0.15,""Folate"":33,""C"":66}","{""sodium"":6,""potassium"":249,""calcium"":34,""magnesium"":9,""iron"":0.4,""zinc"":0.2,""selenium"":0.77,""phosphor"":32}",frida_dtu,49,true
frida-50,"Spinat  rå",grøntsager,"Spinat  rå fra Frida DTU database",24.44,2.63,0.22,0.57,,"{""A"":697.62,""D"":0,""E"":2.9,""B1"":0,""B2"":0.24,""B3"":0.7,""B6"":0.22,""Folate"":176,""C"":54}","{""sodium"":41,""potassium"":449,""calcium"":129,""magnesium"":26,""iron"":4.5,""zinc"":1.1,""selenium"":0.1,""phosphor"":41}",frida_dtu,50,true
frida-51,"Stikkelsbær  rå",frugt,"Stikkelsbær  rå fra Frida DTU database",44.11,0.9,3,0.55,,"{""A"":13.67,""D"":0,""E"":1,""B1"":0,""B2"":0.025,""B3"":0.25,""B6"":0.015,""Folate"":15,""C"":33}","{""sodium"":2,""potassium"":176,""calcium"":26,""magnesium"":8,""iron"":0.4,""zinc"":0.16,""selenium"":0.07,""phosphor"":24}",frida_dtu,51,true
frida-52,"Tomat  uspec.  rå",grøntsager,"Tomat  uspec.  rå fra Frida DTU database",20.66,0.78,3.17,0.15,,"{""A"":165.33,""D"":0,""E"":0.57,""B1"":0,""B2"":0.016,""B3"":0.73,""B6"":0.086,""Folate"":29,""C"":17.81}","{""sodium"":2,""potassium"":254,""calcium"":7,""magnesium"":9,""iron"":0.24,""zinc"":0.09,""selenium"":0.1,""phosphor"":27}",frida_dtu,52,true
frida-54,"Vindrue  rå",frugt,"Vindrue  rå fra Frida DTU database",67.22,0.62,15.31,,,"{""A"":5.5,""D"":0,""E"":0.18,""B1"":0,""B2"":0,""B3"":0.16,""B6"":0.09,""Folate"":5,""C"":3.15}","{""sodium"":2,""potassium"":191,""calcium"":11,""magnesium"":7,""iron"":0.22,""zinc"":0.06,""selenium"":0.07,""phosphor"":22}",frida_dtu,54,true
frida-55,"Grønne ærter  rå",bælgfrugter,"Grønne ærter  rå fra Frida DTU database",69.99,5.94,6.5,0.7,,"{""A"":36.33,""D"":0,""E"":0.02,""B1"":0,""B2"":0.13,""B3"":2.2,""B6"":0.16,""Folate"":25,""C"":43}","{""sodium"":2,""potassium"":300,""calcium"":30,""magnesium"":28,""iron"":1.8,""zinc"":0.75,""selenium"":1.02,""phosphor"":130}",frida_dtu,55,true
frida-56,"Squash  rå",grøntsager,"Squash  rå fra Frida DTU database",14.81,1.27,2.2,0.1,,"{""A"":35.52,""D"":0,""E"":0.49,""B1"":0,""B2"":0.039,""B3"":0.29,""B6"":0.056,""Folate"":16.93,""C"":8.36}","{""sodium"":0,""potassium"":248,""calcium"":20,""magnesium"":19,""iron"":0.33,""zinc"":0.28,""selenium"":0,""phosphor"":38}",frida_dtu,56,true
frida-57,"Artiskok  rå",andre,"Artiskok  rå fra Frida DTU database",51.67,3.27,8,,,"{""A"":1.33,""D"":0,""E"":0.35,""B1"":0,""B2"":0.06,""B3"":1.05,""B6"":0.097,""Folate"":74,""C"":11.7}","{""sodium"":27,""potassium"":404,""calcium"":60,""magnesium"":36,""iron"":1.1,""zinc"":0.4,""selenium"":1,""phosphor"":72}",frida_dtu,57,true
frida-58,"Mungbønner  tørrede  rå",bælgfrugter,"Mungbønner  tørrede  rå fra Frida DTU database",324.47,23.86,47.2,1.15,,"{""A"":11.33,""D"":0,""E"":1.9,""B1"":0,""B2"":0.233,""B3"":2.25,""B6"":0.5,""Folate"":625,""C"":12.2}","{""sodium"":15,""potassium"":1246,""calcium"":88,""magnesium"":189,""iron"":6.74,""zinc"":2.68,""selenium"":8.8,""phosphor"":395}",frida_dtu,58,true
frida-59,"Havregryn  uspec.",kornprodukter,"Havregryn  uspec. fra Frida DTU database",366.45,12.88,58.93,6.88,,"{""A"":0,""D"":0,""E"":0.75,""B1"":0,""B2"":0.107,""B3"":0.8,""B6"":0.142,""Folate"":50.43,""C"":0}","{""sodium"":2,""potassium"":386,""calcium"":115,""magnesium"":155,""iron"":3.86,""zinc"":2.99,""selenium"":5,""phosphor"":440}",frida_dtu,59,true
frida-60,"Rugmel  groft  fuldkornsrugmel",kornprodukter,"Rugmel  groft  fuldkornsrugmel fra Frida DTU database",332.56,8.73,54.84,2.3,,"{""A"":0,""D"":0,""E"":0.8,""B1"":0,""B2"":0.106,""B3"":1.7,""B6"":0.28,""Folate"":36,""C"":0}","{""sodium"":5,""potassium"":438,""calcium"":33,""magnesium"":93,""iron"":3,""zinc"":2.8,""selenium"":1.5,""phosphor"":301}",frida_dtu,60,true
frida-61,"Grahamsmel  fuldkornshvedemel",kornprodukter,"Grahamsmel  fuldkornshvedemel fra Frida DTU database",331.16,10.61,46.81,2.36,,"{""A"":0,""D"":0,""E"":0.87,""B1"":0,""B2"":0.075,""B3"":0.64,""B6"":0.185,""Folate"":40.95,""C"":0}","{""sodium"":1,""potassium"":375,""calcium"":28,""magnesium"":97,""iron"":3.09,""zinc"":2.2,""selenium"":2.6,""phosphor"":285}",frida_dtu,61,true
frida-62,"Ingefær  rod  rå",andre,"Ingefær  rod  rå fra Frida DTU database",83.05,1.82,16.74,0.75,,"{""A"":0,""D"":0,""B1"":0,""B2"":0.034,""B3"":0.75,""B6"":0.16,""Folate"":11,""C"":5}","{""sodium"":13,""potassium"":415,""calcium"":16,""magnesium"":43,""iron"":0.6,""zinc"":0.34,""selenium"":1,""phosphor"":34}",frida_dtu,62,true
frida-63,"Okra  rå",andre,"Okra  rå fra Frida DTU database",29.02,2,3,0.1,,"{""A"":66.67,""D"":0,""B1"":0,""B2"":0.06,""B3"":0.02,""B6"":0.215,""Folate"":88,""C"":21.1}","{""sodium"":8,""potassium"":303,""calcium"":81,""magnesium"":57,""iron"":0.8,""zinc"":0.6,""selenium"":1,""phosphor"":63}",frida_dtu,63,true
frida-64,"Asparges  grønne  rå",andre,"Asparges  grønne  rå fra Frida DTU database",25.9,1.8,2,0.3,,"{""A"":0,""D"":0,""E"":1.98,""B1"":0,""B2"":0.12,""B3"":0.24,""B6"":0.148,""Folate"":150,""C"":10}","{""sodium"":4,""potassium"":267,""calcium"":23,""magnesium"":12,""iron"":0.7,""zinc"":0.9,""selenium"":0.2,""phosphor"":86}",frida_dtu,64,true
frida-65,"Fennikel  knold  rå",andre,"Fennikel  knold  rå fra Frida DTU database",22.64,1.36,2.23,0.19,,"{""A"":0.92,""D"":0,""E"":0.2,""B1"":0,""B2"":0.11,""B3"":0.2,""B6"":0.059,""Folate"":29.5,""C"":9.45}","{""sodium"":27,""potassium"":395,""calcium"":30,""magnesium"":11,""iron"":0.32,""zinc"":0.22,""selenium"":0,""phosphor"":39}",frida_dtu,65,true
frida-66,"Mørksej  rå",andre,"Mørksej  rå fra Frida DTU database",78.59,18.13,,0.68,,"{""A"":3.15,""D"":0.79,""E"":0.76,""B1"":2.633,""B2"":0.123,""B3"":1.85,""B6"":0.241,""Folate"":10,""C"":0.33}","{""sodium"":67,""potassium"":391,""calcium"":8,""magnesium"":27,""iron"":0.27,""zinc"":0.38,""selenium"":26,""phosphor"":211}",frida_dtu,66,true
frida-67,"Boghvede  hel  rå",andre,"Boghvede  hel  rå fra Frida DTU database",340.99,13.06,48.03,3.05,,"{""A"":0,""D"":0,""E"":0.13,""B1"":0,""B2"":0.144,""B3"":2.92,""B6"":0.294,""Folate"":59.8,""C"":0}","{""sodium"":0,""potassium"":415,""calcium"":15,""magnesium"":195,""iron"":2.1,""zinc"":1.55,""selenium"":3.15,""phosphor"":374}",frida_dtu,67,true
frida-69,"Aubergine  rå",andre,"Aubergine  rå fra Frida DTU database",17.26,0.88,2.35,,,"{""A"":5.23,""D"":0,""E"":0,""B1"":0,""B2"":0.034,""B3"":0.36,""B6"":0.049,""Folate"":8,""C"":1.3}","{""sodium"":1,""potassium"":218,""calcium"":10,""magnesium"":14,""iron"":0.17,""zinc"":0.14,""selenium"":0,""phosphor"":25}",frida_dtu,69,true
frida-70,"Appelsin  rå",frugt,"Appelsin  rå fra Frida DTU database",48.56,0.89,8.2,0.12,,"{""A"":8,""D"":0,""E"":0.31,""B1"":0,""B2"":0.03,""B3"":0.39,""B6"":0.08,""Folate"":13,""C"":54.41}","{""sodium"":1,""potassium"":158,""calcium"":30,""magnesium"":10,""iron"":0.12,""zinc"":0.06,""selenium"":0.05,""phosphor"":21}",frida_dtu,70,true
frida-71,"Lammekød  kølle  uspec.  rå",kød,"Lammekød  kølle  uspec.  rå fra Frida DTU database",180,17.88,,12.02,,"{""A"":45,""D"":0.4,""E"":0.7,""B1"":1.2,""B2"":0.3,""B3"":4.3,""B6"":0.2,""Folate"":0.7,""C"":1}","{""sodium"":66,""potassium"":218,""calcium"":13,""magnesium"":17,""iron"":1.5,""zinc"":3.42,""selenium"":1.4,""phosphor"":208}",frida_dtu,71,true
frida-72,"Torsk  filet  rå",fisk,"Torsk  filet  rå fra Frida DTU database",75.27,17.51,,0.58,,"{""A"":0,""D"":1,""E"":0.45,""B1"":1.108,""B2"":0.04,""B3"":2,""B6"":0.221,""Folate"":6,""C"":0}","{""sodium"":76,""potassium"":338,""calcium"":15,""magnesium"":25,""iron"":0.2,""zinc"":0.38,""selenium"":28.65,""phosphor"":200}",frida_dtu,72,true
frida-73,"Feta  40+",andre,"Feta  40+ fra Frida DTU database",257.99,17.42,0.19,20.4,,"{""A"":205,""D"":0.21,""E"":0.17,""B1"":1.13,""B2"":0.45,""B3"":1.8,""B6"":0,""Folate"":62,""C"":0}","{""sodium"":1057,""potassium"":34,""calcium"":220,""magnesium"":8,""iron"":0.07,""zinc"":1.54,""selenium"":8.77,""phosphor"":224}",frida_dtu,73,true
frida-74,"Grisekød  nakkekam med svær  rå",kød,"Grisekød  nakkekam med svær  rå fra Frida DTU database",274.81,16.1,,23.38,,"{""A"":9.73,""D"":0.46,""E"":0.51,""B1"":0.89,""B2"":0.17,""B3"":3.71,""B6"":0.199,""Folate"":5.09,""C"":0}","{""sodium"":59,""potassium"":276,""calcium"":8,""magnesium"":17,""iron"":0.75,""zinc"":2.07,""selenium"":8.9,""phosphor"":155}",frida_dtu,74,true
